,1. open,2. high,3. low,4. close,5. volume
2023-02-21 12:45:00,201.6800,202.1200,201.3350,202.0610,961156
2023-02-21 12:40:00,201.8000,202.0300,201.2000,201.6840,1035285
2023-02-21 12:35:00,201.8860,202.2000,201.4300,201.8060,1072179
2023-02-21 12:30:00,201.6300,202.0000,201.0200,201.8800,1244019
2023-02-21 12:25:00,202.0650,202.0700,201.4200,201.6060,1116848
2023-02-21 12:20:00,202.1200,202.3900,201.8100,202.0530,1224243
2023-02-21 12:15:00,201.4550,202.2300,201.3000,202.1100,1279495
2023-02-21 12:10:00,201.8450,201.9900,201.0800,201.4560,1254939
2023-02-21 12:05:00,201.4750,202.3200,201.4500,201.8360,1851000
2023-02-21 12:00:00,200.9550,201.6100,200.3300,201.4700,1609736
2023-02-21 11:55:00,201.0550,201.6400,200.5800,200.9500,1483938
2023-02-21 11:50:00,201.4100,201.4400,200.5370,201.0700,1766247
2023-02-21 11:45:00,201.2350,201.7900,200.9620,201.3670,1653714
2023-02-21 11:40:00,200.4600,201.6780,200.2500,201.2100,2098987
2023-02-21 11:35:00,199.9300,200.9620,199.7700,200.4700,2593300
2023-02-21 11:30:00,200.8450,201.1000,199.0700,199.9200,3563449
2023-02-21 11:25:00,201.5000,202.0400,200.5200,200.8400,2470343
2023-02-21 11:20:00,202.1900,202.6800,201.3100,201.4800,2371121
2023-02-21 11:15:00,203.3900,203.5400,202.1500,202.1780,2098536
2023-02-21 11:10:00,203.2000,203.4180,202.5500,203.3900,2310481
2023-02-21 11:05:00,204.1500,204.3700,203.0100,203.2000,2196308
2023-02-21 11:00:00,204.1400,204.9300,204.0610,204.1600,1543686
2023-02-21 10:55:00,204.3200,204.6000,203.6600,204.1160,1868882
2023-02-21 10:50:00,204.9430,205.3000,204.0800,204.3320,1604485
2023-02-21 10:45:00,205.5900,206.2000,204.6300,204.9500,1987479
2023-02-21 10:40:00,205.2600,206.4800,205.1900,205.6000,2101966
2023-02-21 10:35:00,205.0420,206.2600,204.6570,205.2000,2447550
2023-02-21 10:30:00,204.2100,205.4000,203.8400,205.0400,2145699
2023-02-21 10:25:00,205.2200,205.4900,204.1100,204.2000,1985455
2023-02-21 10:20:00,204.7100,205.8600,204.5500,205.2100,2519087
2023-02-21 10:15:00,204.0200,205.0300,203.1700,204.7300,2689400
2023-02-21 10:10:00,204.4500,205.1900,203.5200,204.0400,2889817
2023-02-21 10:05:00,205.0420,205.7370,204.1500,204.4700,2666504
2023-02-21 10:00:00,205.1550,206.1300,204.5400,205.0100,2608280
2023-02-21 09:55:00,205.1970,206.0000,204.5000,205.1700,2712700
2023-02-21 09:50:00,206.6700,206.7200,204.9200,205.2300,3485376
2023-02-21 09:45:00,208.7100,208.7100,206.4400,206.6100,2947883
2023-02-21 09:40:00,208.4100,209.7100,208.3500,208.7590,3687466
2023-02-21 09:35:00,206.0400,208.4400,205.7700,208.4000,4003938
2023-02-21 09:30:00,204.9900,206.8300,203.7100,206.0450,4913644
2023-02-17 15:55:00,207.8200,208.4400,207.8200,208.3500,3321245
2023-02-17 15:50:00,207.0200,208.0600,207.0000,207.7950,2936832
2023-02-17 15:45:00,206.2100,207.3500,205.8970,206.9780,2320702
2023-02-17 15:40:00,206.1600,206.8000,206.1100,206.2180,1560988
2023-02-17 15:35:00,206.5300,206.9700,205.9300,206.1850,2199723
2023-02-17 15:30:00,205.2880,206.5600,205.0800,206.5380,2148583
2023-02-17 15:25:00,206.1510,206.4300,205.1100,205.2800,2009219
2023-02-17 15:20:00,206.4440,207.2500,205.8300,206.1600,2131169
2023-02-17 15:15:00,206.9400,207.4400,206.2200,206.4570,1948574
2023-02-17 15:10:00,207.6130,207.7900,206.6000,206.9400,1936018
2023-02-17 15:05:00,207.6150,208.0100,206.7000,207.6200,2499380
2023-02-17 15:00:00,207.6400,208.3000,207.2600,207.6000,2681017
2023-02-17 14:55:00,207.2600,208.0000,207.1500,207.6070,2780432
2023-02-17 14:50:00,205.8700,207.3500,205.8500,207.2600,2788099
2023-02-17 14:45:00,205.4600,206.2500,205.2400,205.8600,1755068
2023-02-17 14:40:00,206.2900,206.3300,205.2100,205.4500,2135686
2023-02-17 14:35:00,206.0600,206.3400,205.6700,206.2830,1965696
2023-02-17 14:30:00,204.9350,206.1900,204.8900,206.0550,2593785
2023-02-17 14:25:00,205.1300,205.2400,204.5800,204.9420,1842778
2023-02-17 14:20:00,204.0550,205.2900,203.9500,205.1200,2962114
2023-02-17 14:15:00,203.3000,204.1800,203.0800,204.0160,1855246
2023-02-17 14:10:00,203.5700,204.5100,203.0400,203.2900,2689959
2023-02-17 14:05:00,203.0400,203.7900,203.0300,203.5700,1876799
2023-02-17 14:00:00,202.6500,203.3800,202.6100,203.0590,2096620
2023-02-17 13:55:00,201.9100,202.8100,201.7300,202.6280,1453817
2023-02-17 13:50:00,201.9870,202.2400,201.3600,201.9090,1384638
2023-02-17 13:45:00,202.1050,202.3800,201.8900,201.9840,1114169
2023-02-17 13:40:00,201.6750,202.5100,201.6500,202.0700,1603471
2023-02-17 13:35:00,201.3420,201.8500,201.3400,201.6600,1053658
2023-02-17 13:30:00,201.3300,201.3700,200.8800,201.3500,885262
2023-02-17 13:25:00,201.2500,201.7100,200.7220,201.3300,1451700
2023-02-17 13:20:00,201.6700,201.7600,201.0700,201.2400,1190603
2023-02-17 13:15:00,202.0270,202.3000,201.6300,201.6650,1115327
2023-02-17 13:10:00,201.8600,202.4300,201.8000,202.0210,1502843
2023-02-17 13:05:00,201.0900,202.1500,201.0500,201.8860,1575071
2023-02-17 13:00:00,200.8500,201.2400,200.6100,201.1100,954612
2023-02-17 12:55:00,200.2400,201.3200,200.0500,200.8440,1280925
2023-02-17 12:50:00,200.2700,200.7700,199.6700,200.2170,1470333
2023-02-17 12:45:00,200.4200,200.8400,200.1000,200.2800,1303061
2023-02-17 12:40:00,201.0950,201.2470,200.1600,200.4450,1396193
2023-02-17 12:35:00,201.1000,202.0500,200.8200,201.0900,1531583
2023-02-17 12:30:00,200.8300,201.4320,200.5830,201.0900,1265489
2023-02-17 12:25:00,201.2440,201.8400,200.6500,200.8560,1721907
2023-02-17 12:20:00,201.5600,201.9500,200.9200,201.2450,1633491
2023-02-17 12:15:00,202.0850,202.5000,201.4700,201.5600,1678636
2023-02-17 12:10:00,202.1800,202.8500,201.9000,202.0770,2338337
2023-02-17 12:05:00,201.1880,202.4000,201.1450,202.1900,2377009
2023-02-17 12:00:00,200.4700,201.3700,200.4100,201.2200,2146626
2023-02-17 11:55:00,200.5750,201.0900,199.6000,200.4610,2292008
2023-02-17 11:50:00,200.5400,200.8500,200.0400,200.5830,1714736
2023-02-17 11:45:00,199.8000,200.7180,199.7100,200.5000,2033045
2023-02-17 11:40:00,199.4000,199.9800,198.9700,199.8100,1842142
2023-02-17 11:35:00,198.4330,199.5700,197.8800,199.4300,2482411
2023-02-17 11:30:00,198.4800,198.5090,197.5000,198.4170,2970348
2023-02-17 11:25:00,199.4300,199.9100,198.0800,198.4700,2824569
2023-02-17 11:20:00,200.3600,200.3700,199.3000,199.4300,1837477
2023-02-17 11:15:00,201.0200,201.1900,199.9500,200.3890,1728665
2023-02-17 11:10:00,200.0200,201.3290,199.9700,201.0380,1834147
2023-02-17 11:05:00,199.7710,200.9300,199.6800,200.0300,2584015
2023-02-17 11:00:00,200.8900,201.3880,198.9700,199.7740,3324717
2023-02-17 10:55:00,200.6700,201.1600,200.4700,200.8800,1780498
2023-02-17 10:50:00,201.5500,201.5500,200.1600,200.6500,2252761
2023-02-17 10:45:00,201.2500,202.1000,201.1300,201.5600,1567954
2023-02-17 10:40:00,202.3200,202.7600,201.1400,201.2770,2493789
2023-02-17 10:35:00,202.9900,203.9500,202.0600,202.3050,2674189
2023-02-17 10:30:00,202.1400,203.5000,202.0100,202.9900,2124176
2023-02-17 10:25:00,202.8700,203.2800,201.8800,202.1700,2342540
2023-02-17 10:20:00,203.3400,204.2100,202.8000,202.8490,2906381
2023-02-17 10:15:00,201.9820,203.7600,201.3300,203.3700,2901124
2023-02-17 10:10:00,202.8300,203.8600,201.8700,201.9750,2846898
2023-02-17 10:05:00,203.7800,204.1400,202.5200,202.8400,2739027
2023-02-17 10:00:00,203.1200,204.5700,202.6600,203.7700,3641725
2023-02-17 09:55:00,200.8300,203.4200,200.2900,203.0500,3838647
2023-02-17 09:50:00,199.9800,201.7300,199.5100,200.8770,3240960
2023-02-17 09:45:00,202.5600,202.5900,199.1700,199.9600,4652404
2023-02-17 09:40:00,201.8200,203.5700,200.9200,202.6260,3894710
2023-02-17 09:35:00,204.2990,204.5900,201.6200,201.8300,4852816
2023-02-17 09:30:00,199.9700,204.5500,199.5600,204.3200,7160499
2023-02-16 15:55:00,203.5000,203.7000,201.8400,201.9500,4332887
2023-02-16 15:50:00,204.2100,204.4400,203.3300,203.4700,2834852
2023-02-16 15:45:00,202.8600,204.2500,202.3000,204.2500,3346738
2023-02-16 15:40:00,204.1400,204.5000,202.2500,202.8200,3737493
2023-02-16 15:35:00,203.9090,204.8500,203.3500,204.1400,3668248
2023-02-16 15:30:00,204.7400,204.8700,202.3500,203.9500,5026472
2023-02-16 15:25:00,206.5500,207.1200,204.7300,204.7300,3652781
2023-02-16 15:20:00,207.0700,207.0700,205.5700,206.5900,3904849
2023-02-16 15:15:00,208.4500,208.4750,206.6500,207.0540,3964720
2023-02-16 15:10:00,209.7800,210.1800,208.4500,208.4750,2769692
2023-02-16 15:05:00,209.3800,210.4800,208.9900,209.8080,2630522
2023-02-16 15:00:00,211.0100,211.1700,209.3800,209.3950,2353144
2023-02-16 14:55:00,210.8100,211.5000,210.7900,211.0100,1209459
2023-02-16 14:50:00,211.3850,211.5900,210.5700,210.8200,1524287
2023-02-16 14:45:00,211.3600,211.6000,211.0600,211.3900,1085656
2023-02-16 14:40:00,211.7800,211.8200,211.1700,211.3220,1230654
2023-02-16 14:35:00,211.7760,212.2900,211.4600,211.7300,1318280
2023-02-16 14:30:00,211.2900,211.9900,211.2000,211.7780,1213282
2023-02-16 14:25:00,211.7020,212.1400,211.0900,211.2900,1533592
2023-02-16 14:20:00,212.0900,212.1000,211.1000,211.7000,1663487
2023-02-16 14:15:00,212.7300,212.7300,211.7700,212.0700,1644608
2023-02-16 14:10:00,213.3700,213.4800,212.6110,212.7090,1457431
2023-02-16 14:05:00,213.9920,213.9950,213.1400,213.3850,1524170
2023-02-16 14:00:00,212.8500,214.0000,212.8400,214.0000,2166446
2023-02-16 13:55:00,212.5750,212.8600,212.2800,212.8020,1173172
2023-02-16 13:50:00,212.1650,212.9000,211.9300,212.5500,1808126
2023-02-16 13:45:00,211.7980,212.6000,211.4900,212.1630,1940567
2023-02-16 13:40:00,211.5690,211.8800,210.9300,211.8100,1396273
2023-02-16 13:35:00,210.5000,211.6500,210.4110,211.5690,1802531
2023-02-16 13:30:00,210.7900,211.0000,209.8000,210.4940,2220520
2023-02-16 13:25:00,210.8950,211.4600,210.5310,210.7560,1749085
2023-02-16 13:20:00,211.2100,211.3300,209.7400,210.9000,2524804
2023-02-16 13:15:00,211.3520,211.6500,210.3100,211.1960,2579313
2023-02-16 13:10:00,212.7290,212.9050,211.3400,211.3600,1786287
2023-02-16 13:05:00,212.2820,213.3000,212.2820,212.7300,1686209
2023-02-16 13:00:00,211.8200,213.3400,211.3700,212.2800,3080011
2023-02-16 12:55:00,212.7500,212.7700,210.3000,211.8500,5043103
2023-02-16 12:50:00,214.9000,215.2100,212.6500,212.7400,3522296
2023-02-16 12:45:00,216.2300,216.4000,214.6250,214.9000,1956412
2023-02-16 12:40:00,215.6490,216.5000,215.4500,216.2400,1463148
2023-02-16 12:35:00,216.5910,216.8000,215.5200,215.6500,1924808
2023-02-16 12:30:00,215.7300,216.7400,215.7100,216.6000,1635560
2023-02-16 12:25:00,215.2000,215.8190,215.0600,215.7100,1370613
2023-02-16 12:20:00,214.3940,215.2200,214.0400,215.1600,1754112
2023-02-16 12:15:00,215.5200,215.5200,214.3300,214.3800,1681856
2023-02-16 12:10:00,215.5100,215.8400,215.2500,215.4950,843508
2023-02-16 12:05:00,215.5300,215.8800,215.2600,215.5100,874000
2023-02-16 12:00:00,215.2200,215.9130,215.1200,215.5610,1024051
2023-02-16 11:55:00,215.8320,216.0500,215.0100,215.2200,1357861
2023-02-16 11:50:00,216.4300,216.4830,215.6700,215.8160,1122632
2023-02-16 11:45:00,216.4000,216.9380,216.2200,216.4060,1074417
2023-02-16 11:40:00,216.0100,216.8000,215.8800,216.3750,1238599
2023-02-16 11:35:00,216.4200,216.4700,215.8000,215.9880,1158862
2023-02-16 11:30:00,216.2800,216.5700,215.6100,216.4300,1498232
2023-02-16 11:25:00,215.8700,216.4500,215.4600,216.2550,1338137
2023-02-16 11:20:00,216.4530,216.7000,215.3600,215.8300,1582958
2023-02-16 11:15:00,216.2800,216.5900,215.6500,216.4480,1636869
2023-02-16 11:10:00,216.0680,216.4720,215.3500,216.2110,1999251
2023-02-16 11:05:00,217.2900,217.4500,215.6400,216.0550,2419203
2023-02-16 11:00:00,216.8300,217.5000,216.6000,217.2900,1872829
2023-02-16 10:55:00,216.5700,216.8700,216.0500,216.8200,1898105
2023-02-16 10:50:00,217.3700,217.6500,216.3100,216.5350,3086749
2023-02-16 10:45:00,216.4300,217.5700,216.4150,217.3700,3020475
2023-02-16 10:40:00,215.9000,216.8600,215.7500,216.4000,2672986
2023-02-16 10:35:00,215.0170,216.2500,214.7590,215.8770,2938854
2023-02-16 10:30:00,214.9400,215.7300,214.4700,215.0000,2711824
2023-02-16 10:25:00,214.0700,215.2500,214.0100,214.9400,2359700
2023-02-16 10:20:00,213.8100,215.3900,213.7100,214.0210,3314295
2023-02-16 10:15:00,213.3100,213.9600,212.8900,213.8000,2209798
2023-02-16 10:10:00,213.9500,214.9000,213.1800,213.3000,2711177
2023-02-16 10:05:00,212.8600,214.4300,212.5400,213.9700,2609401
2023-02-16 10:00:00,213.3400,213.8500,212.3400,212.8520,3078548
2023-02-16 09:55:00,214.8200,214.8200,213.1000,213.3680,3566969
2023-02-16 09:50:00,212.6700,215.2900,212.2300,214.8100,4524363
2023-02-16 09:45:00,212.1500,213.6600,211.4100,212.6810,3693364
2023-02-16 09:40:00,211.7000,212.8300,210.8800,212.1500,4697058
2023-02-16 09:35:00,210.4460,211.8900,208.3100,211.7300,4527241
2023-02-16 09:30:00,210.7800,211.9700,209.3600,210.4400,4857184
2023-02-15 15:55:00,213.4100,214.2200,213.2300,214.2200,3165549
2023-02-15 15:50:00,213.1700,213.5000,212.8200,213.4050,1949983
2023-02-15 15:45:00,212.7300,213.4000,212.6100,213.1900,1744273
2023-02-15 15:40:00,212.6400,212.9400,212.3300,212.7590,1314073
2023-02-15 15:35:00,212.6450,212.8000,212.3300,212.6240,1263806
2023-02-15 15:30:00,212.4100,212.9600,212.3000,212.6450,1743102
2023-02-15 15:25:00,211.9000,212.6000,211.8000,212.4000,1535940
2023-02-15 15:20:00,211.6200,212.1100,211.4800,211.8800,1291179
2023-02-15 15:15:00,211.3900,212.0000,211.3520,211.6050,1478591
2023-02-15 15:10:00,211.2150,211.5000,210.8100,211.3770,1325262
2023-02-15 15:05:00,210.6300,211.3600,210.6300,211.2100,1271378
2023-02-15 15:00:00,210.1900,210.8000,210.1400,210.6400,1420629
2023-02-15 14:55:00,210.7300,211.1600,209.6800,210.1950,2082319
2023-02-15 14:50:00,211.9300,212.1170,210.5900,210.7450,1963368
2023-02-15 14:45:00,212.7700,212.7800,211.8100,211.9290,1030608
2023-02-15 14:40:00,212.4500,212.8490,212.2500,212.7500,842398
2023-02-15 14:35:00,212.5930,212.7700,212.1200,212.4500,952934
2023-02-15 14:30:00,212.8300,213.2500,212.4500,212.6000,1199133
2023-02-15 14:25:00,212.7390,212.9400,212.4200,212.8220,1200762
2023-02-15 14:20:00,212.5830,212.8500,212.4600,212.7400,959583
2023-02-15 14:15:00,213.2800,213.4700,212.4200,212.5810,1127349
2023-02-15 14:10:00,213.3400,213.5400,212.9400,213.2820,1140882
2023-02-15 14:05:00,212.4450,213.6200,212.4300,213.3350,2022437
2023-02-15 14:00:00,212.3900,212.6900,212.2200,212.4520,752063
2023-02-15 13:55:00,212.5900,212.5900,212.0700,212.3650,762202
2023-02-15 13:50:00,212.5660,212.6700,212.1530,212.5900,780835
2023-02-15 13:45:00,212.7550,212.8400,212.2800,212.5600,772246
2023-02-15 13:40:00,212.4450,212.9100,212.2700,212.7390,1042289
2023-02-15 13:35:00,212.4330,212.6500,212.0400,212.4500,805789
2023-02-15 13:30:00,212.8900,212.9900,212.0500,212.4300,1120374
2023-02-15 13:25:00,212.5300,213.0000,212.5000,212.8600,1008652
2023-02-15 13:20:00,212.5500,212.6600,212.2150,212.5350,698772
2023-02-15 13:15:00,212.4700,212.6600,212.0500,212.5240,826261
2023-02-15 13:10:00,212.1810,212.6400,212.1300,212.4200,1048563
2023-02-15 13:05:00,211.4300,212.1900,211.3300,212.1380,1187426
2023-02-15 13:00:00,211.8980,212.1500,211.2800,211.4170,1119218
2023-02-15 12:55:00,212.9800,213.0000,211.5000,211.9150,1260559
2023-02-15 12:50:00,212.8200,213.1000,212.5300,212.9400,783066
2023-02-15 12:45:00,212.6800,212.8500,212.1850,212.7950,876252
2023-02-15 12:40:00,212.4800,212.9500,212.4100,212.7100,926741
2023-02-15 12:35:00,212.2900,212.6800,211.8340,212.4900,1500854
2023-02-15 12:30:00,212.0800,212.3400,211.4300,212.2800,1378325
2023-02-15 12:25:00,212.5250,212.8800,211.9620,212.0600,1142168
2023-02-15 12:20:00,213.1610,213.2000,212.2500,212.5150,1122770
2023-02-15 12:15:00,212.6400,213.2800,212.0300,213.1610,1507163
2023-02-15 12:10:00,212.2900,212.9400,212.0600,212.6840,1438424
2023-02-15 12:05:00,212.3500,212.6300,211.8000,212.2800,1796680
2023-02-15 12:00:00,213.3600,213.4200,212.1000,212.3900,2332625
2023-02-15 11:55:00,214.0500,214.6600,213.2100,213.3200,2389970
2023-02-15 11:50:00,213.3900,214.5000,213.3750,214.0650,2827494
2023-02-15 11:45:00,213.1970,213.6300,212.8900,213.3850,1590781
2023-02-15 11:40:00,212.6290,213.5000,212.1900,213.1960,1838217
2023-02-15 11:35:00,212.3300,212.7450,211.9100,212.6100,1345945
2023-02-15 11:30:00,212.8250,213.0200,212.0000,212.3100,1703136
2023-02-15 11:25:00,211.6100,213.0000,211.2010,212.8000,2159868
2023-02-15 11:20:00,211.1800,211.6700,210.9000,211.6150,1282969
2023-02-15 11:15:00,211.4100,212.2400,210.8500,211.1730,1985700
2023-02-15 11:10:00,211.5950,212.0000,211.1700,211.4650,1554587
2023-02-15 11:05:00,211.0100,212.1900,210.7900,211.5950,2585932
2023-02-15 11:00:00,210.0800,211.2500,209.8950,211.0200,1823390
2023-02-15 10:55:00,209.6900,210.6300,209.6460,210.1030,1535864
2023-02-15 10:50:00,209.1400,210.2800,208.6500,209.6750,1666630
2023-02-15 10:45:00,209.4800,209.9400,208.8100,209.1400,2278350
2023-02-15 10:40:00,211.3790,211.5000,209.3000,209.4600,2251184
2023-02-15 10:35:00,211.3370,211.9300,210.1520,211.3800,2515703
2023-02-15 10:30:00,210.0000,211.7800,209.5900,211.3200,3035627
2023-02-15 10:25:00,209.3300,210.7800,209.2900,209.9900,1989378
2023-02-15 10:20:00,210.8000,210.9200,209.1810,209.3210,2321373
2023-02-15 10:15:00,209.5500,211.2500,209.4500,210.8430,3149449
2023-02-15 10:10:00,209.4060,210.0000,207.9000,209.5300,2991267
2023-02-15 10:05:00,209.3500,209.7000,207.4200,209.4200,2728359
2023-02-15 10:00:00,208.1400,209.7500,207.6600,209.3500,3825985
2023-02-15 09:55:00,207.5500,208.8900,206.1100,208.1150,3920755
2023-02-15 09:50:00,211.1820,211.1900,207.0000,207.5800,4808103
2023-02-15 09:45:00,210.3000,211.5000,209.9000,211.1700,3338358
2023-02-15 09:40:00,208.7250,211.3500,208.6100,210.3900,4505350
2023-02-15 09:35:00,212.5510,212.9400,208.1500,208.7100,5740035
2023-02-15 09:30:00,211.7600,213.9800,210.5000,212.5800,6473976
2023-02-14 15:55:00,209.6900,209.8200,208.9600,209.2800,2932655
2023-02-14 15:50:00,208.8300,209.7100,208.4900,209.6700,2962577
2023-02-14 15:45:00,208.7300,209.2100,208.4100,208.8450,1929890
2023-02-14 15:40:00,209.0400,209.3500,208.6000,208.7100,2278637
2023-02-14 15:35:00,208.4250,209.2000,208.3670,209.0800,2207082
2023-02-14 15:30:00,208.2400,209.0000,208.0000,208.4320,2410446
2023-02-14 15:25:00,207.8050,208.7300,207.7200,208.1900,3103478
2023-02-14 15:20:00,207.0560,207.8400,206.7700,207.7930,2356483
2023-02-14 15:15:00,205.7150,207.1500,205.4500,207.0700,2055367
2023-02-14 15:10:00,205.9700,205.9700,204.9200,205.7200,1963705
2023-02-14 15:05:00,206.1900,206.5080,205.8710,205.9900,1250609
2023-02-14 15:00:00,205.9500,206.5700,205.8430,206.1600,1450809
2023-02-14 14:55:00,206.2990,206.3300,205.7900,205.9000,1308495
2023-02-14 14:50:00,206.2590,206.8200,205.6500,206.2900,2156141
2023-02-14 14:45:00,205.5720,206.3000,205.4330,206.2900,1853550
2023-02-14 14:40:00,205.3800,205.8000,205.2800,205.5700,1298871
2023-02-14 14:35:00,205.4900,205.9900,205.1700,205.3800,2191277
2023-02-14 14:30:00,204.2550,205.5000,204.1800,205.5000,2455561
2023-02-14 14:25:00,204.1800,204.4900,203.8200,204.2470,942229
2023-02-14 14:20:00,204.1800,204.6900,204.0100,204.1450,1445204
2023-02-14 14:15:00,203.6000,204.2800,203.5000,204.2000,1356473
2023-02-14 14:10:00,203.1800,203.6500,202.9400,203.6100,993505
2023-02-14 14:05:00,203.9000,203.9400,202.8900,203.1700,1666504
2023-02-14 14:00:00,203.5660,204.2800,203.3650,203.9200,1286937
2023-02-14 13:55:00,203.8300,204.1400,203.3300,203.5740,1208898
2023-02-14 13:50:00,203.2200,203.8700,203.1900,203.8540,1119824
2023-02-14 13:45:00,202.5500,203.2600,202.5100,203.2200,1225518
2023-02-14 13:40:00,203.3800,203.7000,202.4000,202.5440,1333649
2023-02-14 13:35:00,203.8800,204.2400,202.9800,203.3400,1403224
2023-02-14 13:30:00,203.8200,204.3000,203.4300,203.8750,1201910
2023-02-14 13:25:00,203.8100,204.0500,203.2000,203.8180,1183501
2023-02-14 13:20:00,204.0700,204.4700,203.5500,203.8400,1468224
2023-02-14 13:15:00,203.3700,204.7510,203.3650,204.0360,2372220
2023-02-14 13:10:00,203.0100,203.4700,202.8000,203.3700,1342627
2023-02-14 13:05:00,203.3350,204.0900,202.9400,203.0000,2027609
2023-02-14 13:00:00,202.4030,203.8000,202.4000,203.3400,2324947
2023-02-14 12:55:00,201.6500,202.7700,201.6500,202.4000,1350284
2023-02-14 12:50:00,201.8800,201.9600,201.3100,201.6300,1146433
2023-02-14 12:45:00,201.9910,202.5500,201.7100,201.9300,1205263
2023-02-14 12:40:00,201.7980,202.5900,201.7700,201.9700,1579793
2023-02-14 12:35:00,202.0900,202.0900,201.4500,201.8400,1372343
2023-02-14 12:30:00,200.8840,202.1900,200.6710,202.0750,1923686
2023-02-14 12:25:00,200.3400,201.0500,200.1500,200.8800,1105008
2023-02-14 12:20:00,200.8500,201.3000,200.3300,200.3400,1201305
2023-02-14 12:15:00,200.9000,201.1050,200.3200,200.8500,1184029
2023-02-14 12:10:00,200.9370,201.4600,200.6200,200.8800,1323175
2023-02-14 12:05:00,200.3100,201.2400,200.0600,200.9370,1789164
2023-02-14 12:00:00,199.9400,200.4200,199.6200,200.3600,1677673
2023-02-14 11:55:00,199.0200,200.0800,198.8300,199.9450,1525916
2023-02-14 11:50:00,199.3100,199.3380,198.3900,199.0400,1319248
2023-02-14 11:45:00,198.2800,199.5000,198.2300,199.3350,1725825
2023-02-14 11:40:00,198.8500,199.0500,197.6200,198.2600,2048303
2023-02-14 11:35:00,199.0420,199.7300,198.4100,198.8730,1559059
2023-02-14 11:30:00,199.5620,199.6010,198.5700,199.1100,1847125
2023-02-14 11:25:00,201.3680,201.5700,199.2300,199.5750,2347742
2023-02-14 11:20:00,200.8620,201.4000,200.4300,201.3800,1233126
2023-02-14 11:15:00,200.0200,201.3400,200.0000,200.8200,1705451
2023-02-14 11:10:00,200.3100,200.8200,199.7250,200.0360,2006010
2023-02-14 11:05:00,201.1200,201.9900,200.2700,200.2820,2602632
2023-02-14 11:00:00,200.4500,201.7200,200.1800,201.1600,2682155
2023-02-14 10:55:00,199.3250,200.7800,198.6000,200.4700,2993686
2023-02-14 10:50:00,198.9200,199.3800,198.0400,199.3230,2833896
2023-02-14 10:45:00,198.7700,199.0900,196.0100,198.9300,4287321
2023-02-14 10:40:00,199.0550,199.4600,197.7300,198.7750,3619865
2023-02-14 10:35:00,200.6200,200.6700,198.8000,199.0400,3852535
2023-02-14 10:30:00,201.1800,202.1500,200.5200,200.6410,3066126
2023-02-14 10:25:00,202.8030,203.5100,201.1500,201.1990,3169012
2023-02-14 10:20:00,202.6500,203.8500,202.3500,202.7690,2361497
2023-02-14 10:15:00,202.7700,203.6400,202.3400,202.4970,2823275
2023-02-14 10:10:00,202.8850,204.5000,202.0600,202.7700,4360123
2023-02-14 10:05:00,202.8900,203.6160,202.3310,202.8800,3209333
2023-02-14 10:00:00,201.4800,204.1200,201.4700,202.8480,5051896
2023-02-14 09:55:00,198.1200,202.3000,198.1200,201.4380,6830418
2023-02-14 09:50:00,197.8900,198.3900,197.1800,198.1020,3158941
2023-02-14 09:45:00,197.0900,198.9100,197.0250,197.8510,5003700
2023-02-14 09:40:00,195.0400,197.3800,194.2600,197.0850,4829952
2023-02-14 09:35:00,193.6500,195.6600,192.8800,195.0250,5059860
2023-02-14 09:30:00,191.9200,193.8700,189.4400,193.6270,5622307
2023-02-13 15:55:00,194.7100,194.9500,194.4500,194.6300,1812985
2023-02-13 15:50:00,195.0800,195.0940,194.2410,194.6910,1740431
2023-02-13 15:45:00,195.3800,195.4000,194.7500,195.1200,1449027
2023-02-13 15:40:00,195.6000,195.6300,195.1800,195.4000,1291454
2023-02-13 15:35:00,195.3300,195.6900,194.9900,195.5950,1268873
2023-02-13 15:30:00,194.8500,195.6700,194.8100,195.3120,1727004
2023-02-13 15:25:00,194.6800,194.9600,194.4400,194.8390,1022253
2023-02-13 15:20:00,195.2170,195.3000,194.5800,194.6500,1498443
2023-02-13 15:15:00,194.7500,195.2200,194.4500,195.2080,1476173
2023-02-13 15:10:00,194.1750,194.8600,194.0500,194.7450,1636404
2023-02-13 15:05:00,193.9600,194.4000,193.8100,194.1680,1330935
2023-02-13 15:00:00,193.9900,194.0300,193.0700,193.9670,1645918
2023-02-13 14:55:00,194.1500,194.3000,193.7100,193.9800,975282
2023-02-13 14:50:00,193.9500,194.4900,193.8000,194.1520,901247
2023-02-13 14:45:00,194.1400,194.2500,193.7200,193.9600,938515
2023-02-13 14:40:00,194.2400,194.3200,193.7700,194.1400,800654
2023-02-13 14:35:00,193.8500,194.4100,193.8000,194.2500,1114977
2023-02-13 14:30:00,194.1900,194.4700,193.5700,193.8650,1277375
2023-02-13 14:25:00,194.4300,194.8350,194.0200,194.1740,928562
2023-02-13 14:20:00,194.7190,194.8600,194.2500,194.4400,823547
2023-02-13 14:15:00,194.1900,195.0000,193.9500,194.7200,1293712
2023-02-13 14:10:00,194.4400,194.6100,193.9300,194.1850,931116
2023-02-13 14:05:00,194.7200,194.9800,194.0900,194.4500,1033707
2023-02-13 14:00:00,194.6900,195.0200,194.4200,194.7220,1275095
2023-02-13 13:55:00,194.2950,195.0300,194.2950,194.6750,1125467
2023-02-13 13:50:00,193.9140,194.7450,193.7100,194.2800,1139568
